seconds_elapsed,relativeAltitude,pressure
80.03153155517577,-757.8385009765625,901.6400146484376
80.29865814208985,-758.607421875,901.723861694336
80.56578582763672,-759.9840698242188,901.8743896484376
80.83292333984375,-762.7135620117188,902.1727752685548
81.10006353759766,-765.8896484375,902.5201416015624
81.36720306396484,-768.7512817382812,902.8331756591796
81.63433483886719,-770.9259033203125,903.0712127685548
81.90147637939454,-772.5324096679688,903.2472229003906
82.16860632324217,-774.1046142578125,903.419189453125
82.43573065185547,-776.4298706054688,903.6737823486328
82.70285382080078,-779.259765625,903.9835357666016
82.9699765625,-782.0263061523438,904.2867279052734
83.23710729980469,-784.4942016601562,904.5570373535156
83.50423956298827,-786.6292114257812,904.7911071777344
83.77136682128906,-788.3414306640625,904.9787902832032
84.03849731445312,-789.974365234375,905.1576995849608
84.30562231445313,-791.8583374023438,905.3644561767578
84.5727435913086,-793.9484252929688,905.593719482422
84.83986431884766,-796.0834350585938,905.8277893066406
85.1070048828125,-798.1444091796875,906.0540008544922
85.37414331054687,-800.1024169921875,906.2689208984376
85.64127380371093,-801.930908203125,906.4696502685548
85.90839056396484,-803.7593383789062,906.6703033447266
86.17550909423828,-805.5297241210938,906.8646240234376
86.44263653564452,-807.22607421875,907.0510864257812
86.70976159667968,-808.79296875,907.2230529785156
86.97689208984374,-810.3096923828125,907.389678955078
87.24401159667968,-811.7973022460938,907.5531005859376
87.51114404296875,-813.419677734375,907.7315521240234
87.77829010009765,-815.2217407226562,907.9293823242188
88.04541711425782,-817.1189575195312,908.1381225585938
88.3125610961914,-819.1006469726562,908.3559417724608
88.57970483398438,-821.1828002929688,908.5848236083984
88.84684265136718,-823.2649536132812,908.813934326172
89.11397784423828,-825.1146240234375,909.0174102783204
89.38111358642578,-827.0751953125,909.2330169677734
89.64824432373047,-829.2022705078125,909.4672393798828
89.91536309814452,-831.1919555664062,909.686279296875
90.1824853515625,-832.909423828125,909.87548828125
90.44962231445312,-834.3547973632812,910.034637451172
90.71676361083985,-835.49365234375,910.1599884033204
90.98391687011718,-836.0115356445312,910.2169799804688
91.25104083251954,-836.1093139648438,910.2278137207032
91.51816583251951,-836.2757568359375,910.2462005615234
91.7852963256836,-836.4237060546875,910.262451171875
92.05242309570312,-836.431640625,910.2632904052734
92.3195457763672,-836.4791870117188,910.2686309814452
92.58668463134765,-836.582275390625,910.2796936035156
92.85381134033204,-836.6033935546875,910.2821350097656
93.12094104003906,-836.64306640625,910.2865600585938
93.38807159423828,-836.6615600585938,910.2886199951172
93.65521112060549,-836.6906127929688,910.2918243408204
93.92235308837893,-836.6985473632812,910.2925872802734
94.18950286865234,-836.701171875,910.2930450439452
94.45666485595704,-836.701171875,910.2930450439452
94.72380505371093,-836.6958618164062,910.2923583984376
94.99096282958985,-836.6509399414062,910.2873992919922
95.25810852050782,-836.5848999023438,910.2802276611328
95.52524884033203,-836.50830078125,910.2715301513672
